data,n_runs,privacy,eps,delta,ss,af,af_epoch,af_prob,af_mr,af_tc,af_count,adaptive_lr,lr,epo,max_leaves,rmse,rmse_std,acc,acc_std,auroc,auroc_std
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,4,False,0.01,300,4,,,0.7584584676800246,0.00408256446846417,0.8179164368210604,0.022679585906668735
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,1,False,0.01,300,4,,,0.7908060801473975,0.009129689077468625,0.8203860887248741,0.014546593449873645
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,2,False,0.01,300,4,,,0.7941593735605711,0.009303188913618567,0.8271462052995117,0.013356250247131603
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,4,False,0.01,300,4,,,0.8060064486411792,0.009120595372396642,0.8455508182874071,0.013082117719770463
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,1,False,0.01,300,4,,,0.7833195148165207,0.010344138908564242,0.8135006615786574,0.0177061527696118
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,2,False,0.01,300,4,,,0.787919545524336,0.010361557647915784,0.8207123681142514,0.015713994561840333
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,4,False,0.01,300,4,,,0.7975310916628282,0.011425017495946656,0.8311777459612485,0.012423276735146878
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,1,False,0.01,300,4,,,0.7629847996315062,0.009674542848320486,0.7741886283713368,0.028735059322042324
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,2,False,0.01,300,4,,,0.7668539843390143,0.009399312593889594,0.8014618361472066,0.024022544639411062
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,4,False,0.01,300,4,,,0.7884108705665591,0.011784675286971398,0.8254652750933817,0.009815526814008668
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,1,False,0.01,300,4,,,0.758765545831414,0.004933873499748065,0.7390394699248154,0.03327217251362257
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,2,False,0.01,300,4,,,0.7618793182865039,0.00846425929595166,0.7712882588999515,0.022985924601481737
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,4,False,0.01,300,4,,,0.7648027022877321,0.008841790537449557,0.7945999724141667,0.015118289745027292
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,1,False,0.01,300,4,,,0.7589989252264702,0.005179504575152157,0.6994015051401894,0.03939406682060415
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,2,False,0.01,300,4,,,0.7601412559496391,0.005484763084055667,0.7396493427402911,0.024951236622817823
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,4,False,0.01,300,4,,,0.7599570090588056,0.0054353700241429785,0.7688416581506278,0.026970077892438122
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,1,False,0.01,300,8,,,0.766331951481652,0.006960631976177679,0.8460627983723231,0.017035091118292753
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,2,False,0.01,300,8,,,0.7955166589897129,0.01107339312477595,0.8617739057659365,0.011044277845905861
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,4,False,0.01,300,8,,,0.8068232765238753,0.006859699773198729,0.8636656963559445,0.009157072517486724
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,1,False,0.01,300,8,,,0.7604483341010286,0.004636371650571431,0.8286065217840247,0.01538189115916255
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,2,False,0.01,300,8,,,0.7683525257177952,0.008667279599008612,0.8470470800793446,0.014300031168736101
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,4,False,0.01,300,8,,,0.7936311991401811,0.009970815754000608,0.8625535425753719,0.008208781007805416
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,1,False,0.01,300,8,,,0.758065407646246,0.0037026851404254875,0.7964922078600124,0.03753532922669162
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,2,False,0.01,300,8,,,0.761437125748503,0.0054281272912498,0.8363423850419133,0.019572846893533197
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,4,False,0.01,300,8,,,0.7648579763549823,0.00805647138639216,0.84635759209676,0.011960596350287126
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,1,False,0.01,300,8,,,0.7591094733609702,0.006339646098541549,0.7929285297001659,0.03215948180805205
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,2,False,0.01,300,8,,,0.760994933210502,0.004552816519717094,0.8133243907415577,0.021468417303275436
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,4,False,0.01,300,8,,,0.7604114847228621,0.005345820515699625,0.8292512872447381,0.020903430063575045
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,1,False,0.01,300,8,,,0.759005066789498,0.004765947881243369,0.792031570897837,0.036906699172437385
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,2,False,0.01,300,8,,,0.7594779671426377,0.0041272308849885685,0.7939872271357251,0.029402873108517823
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,4,False,0.01,300,8,,,0.7609212344541686,0.005227606671333042,0.8117510825954417,0.020448864516062534
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,1,False,0.01,300,8,,,0.7722708429295255,0.005860930634603329,0.8044189074736355,0.016792893944253633
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,2,False,0.01,300,8,,,0.7789467219407338,0.00915489739667,0.8199149093339753,0.013530977849443803
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,4,False,0.01,300,8,,,0.7873606632888069,0.008005606914482155,0.8339281094514813,0.01155484704075709
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,1,False,0.01,300,8,,,0.7630155074466453,0.00691807206928218,0.7804318023986565,0.02799824338755341
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,2,False,0.01,300,8,,,0.7655703976662062,0.008964439649029996,0.8029022175962623,0.023822388615128084
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,4,False,0.01,300,8,,,0.7791125441424843,0.010804166738874322,0.8273761239068307,0.010847727751903263
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,1,False,0.01,300,8,,,0.7637709196990633,0.010705457854322406,0.7475326367739697,0.0361662863007512
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,2,False,0.01,300,8,,,0.7657300783049286,0.006895255099911864,0.7862110091452683,0.02369188128790484
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,4,False,0.01,300,8,,,0.7673453093812377,0.007352905381106993,0.8148604273183337,0.01676037715993905
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,1,False,0.01,300,8,,,0.7642131122370642,0.009424019842803994,0.7176577752840533,0.05254645243057875
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,2,False,0.01,300,8,,,0.7658037770612621,0.008159352521223939,0.7526948727024722,0.0259402153334846
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,4,False,0.01,300,8,,,0.7612160294795025,0.005689322029164278,0.7698056509231034,0.03294999846586198
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,1,False,0.01,300,8,,,0.7695255642561031,0.0134020472972462,0.7151479702840207,0.04099770547225961
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,2,False,0.01,300,8,,,0.7679533241209888,0.013017268489714148,0.7153115562848533,0.04558804632425116
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,4,False,0.01,300,8,,,0.7668846921541532,0.008874029407410685,0.7614864483010935,0.03490270369455963
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,1,False,0.01,300,16,,,0.765951174573929,0.006772431626764464,0.8415385245519862,0.020008210485729167
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,2,False,0.01,300,16,,,0.7888407799785045,0.011038126512164946,0.8596146429109285,0.00871567421526926
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.01,2,False,4,False,0.01,300,16,,,0.8079533241209887,0.00793843052031946,0.8637937686421321,0.008531096130955996
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,1,False,0.01,300,16,,,0.7633532934131736,0.006999431364363862,0.8310550123044247,0.018367231072816168
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,2,False,0.01,300,16,,,0.7691263626592968,0.008841261541579867,0.8453451551982747,0.015225529378101305
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.02,2,False,4,False,0.01,300,16,,,0.7945524335943497,0.011267460231552881,0.8607806955660575,0.00816781476066793
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,1,False,0.01,300,16,,,0.759563949025027,0.005425208023754881,0.8106010844105568,0.02075502133084473
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,2,False,0.01,300,16,,,0.7607369875633349,0.004912044992616653,0.8293212922989145,0.020067611625645066
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.05,2,False,4,False,0.01,300,16,,,0.7654905573468447,0.006936824073418106,0.843707382876003,0.016810759135336497
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,1,False,0.01,300,16,,,0.760736987563335,0.008937052607273703,0.7969790771184185,0.03249475684475079
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,2,False,0.01,300,16,,,0.7603684937816675,0.005314052844277841,0.8180189968658282,0.02916505882748992
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.1,2,False,4,False,0.01,300,16,,,0.7606080147397511,0.004458174096539404,0.8269036878164228,0.028121626778946755
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,1,False,0.01,300,16,,,0.7612221710425302,0.003699923466974133,0.7868763876889503,0.03837567607503738
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,2,False,0.01,300,16,,,0.7603009365883616,0.005072960802093166,0.8046632001960851,0.021399836380478925
data/adult.csv,25,True,0.1,1e-06,False,True,1,0.2,2,False,4,False,0.01,300,16,,,0.7592015968063872,0.005830559420338121,0.811480316813315,0.026153227891471214
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,1,False,0.01,300,16,,,0.7627944111776448,0.008880126737233401,0.7425812818875289,0.05519125714662357
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,2,False,0.01,300,16,,,0.7607738369415017,0.005863169807019363,0.7552151671234039,0.030242257339044686
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.01,2,False,4,False,0.01,300,16,,,0.7615046829418087,0.004534104313745778,0.7919567196987082,0.028418451558526906
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,1,False,0.01,300,16,,,0.7596867802855826,0.006071095812545454,0.7278877506472593,0.045371453780109545
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,2,False,0.01,300,16,,,0.7589805005373867,0.004714480762097043,0.7428135798018871,0.04967904194756157
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.02,2,False,4,False,0.01,300,16,,,0.7596990634116384,0.005571572361733541,0.7781353693833937,0.029696723488433035
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,1,False,0.01,300,16,,,0.7605220328573623,0.009605168962739951,0.7177226085787456,0.06169086310741331
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,2,False,0.01,300,16,,,0.7594165515123599,0.004069664929049467,0.7422024678376499,0.03537832140207033
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.05,2,False,4,False,0.01,300,16,,,0.757948717948718,0.005653928393815519,0.7413512016597713,0.049199960676496214
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,1,False,0.01,300,16,,,0.7652019038845387,0.012409246568799989,0.7138831369438359,0.05433892285063378
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,2,False,0.01,300,16,,,0.7592752955627208,0.0055100945255972715,0.7274702140467637,0.03932747022129741
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.1,2,False,4,False,0.01,300,16,,,0.7598034699831107,0.005435370024142975,0.7467213784786328,0.041357466119761495
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,1,False,0.01,300,16,,,0.7601965300168892,0.005863774494271687,0.7073613256783033,0.04798976756334957
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,2,False,0.01,300,16,,,0.7620205742361431,0.006951978071714613,0.7128111521509688,0.03832196645566023
data/adult.csv,25,True,0.1,1e-06,True,True,1,0.2,2,False,4,False,0.01,300,16,,,0.7598771687394442,0.00466272059894166,0.7216996706749529,0.038381550585110336
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,1,False,0.01,300,3,,,0.7639367419008138,0.014005263204180423,0.712307751272464,0.04450426976412931
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,2,False,0.01,300,3,,,0.7539996929218487,0.019769728590672317,0.6954644402150657,0.048736274552449055
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,4,False,0.01,300,3,,,0.7502779057270075,0.017656917869782865,0.7120630727417867,0.03934079570529713
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,1,False,0.01,300,3,,,0.7632120374635345,0.0127782152032699,0.6959629301626746,0.051926344904965525
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,2,False,0.01,300,3,,,0.7521817902656227,0.017500355559189523,0.6810663476069456,0.04547356771414368
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,4,False,0.01,300,3,,,0.7502840472900353,0.014021875703394037,0.7059166776702059,0.0369983021022517
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,1,False,0.01,300,3,,,0.7597236296637494,0.012424635497697536,0.6651389157182436,0.06365770451518472
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,2,False,0.01,300,3,,,0.7576784891754952,0.00957682972119247,0.6603616723007691,0.04547750148413111
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,4,False,0.01,300,3,,,0.7490864424996161,0.016086792420729662,0.666748270009904,0.0419953829794709
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,1,False,0.01,300,3,,,0.7591770305542761,0.01273727598165724,0.6484777765665096,0.09003071162807069
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,2,False,0.01,300,3,,,0.7535759250729313,0.012140775013074258,0.6285922634378788,0.06748716975252488
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,4,False,0.01,300,3,,,0.7488530631045601,0.01552835156963308,0.6429964209034967,0.04490650455351932
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,1,False,0.01,300,3,,,0.7606755719330569,0.011313279217607277,0.6286371359570098,0.07322730940797006
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,2,False,0.01,300,3,,,0.7574696760325503,0.014506639684999762,0.6113719851604711,0.06812138270055879
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,4,False,0.01,300,3,,,0.7456717334561646,0.015260584186002478,0.6206179775157841,0.06920534070088721
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,1,False,0.01,300,3,,,0.7298387839705205,0.01924716664906459,0.6905749771421492,0.04418773666746526
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,2,False,0.01,300,3,,,0.7314171656686627,0.019042981576728533,0.7062663810771044,0.033654230623392595
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,4,False,0.01,300,3,,,0.7247044372792877,0.023460087467129062,0.6823318179453253,0.04771933042729808
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,1,False,0.01,300,3,,,0.7238261937663135,0.019641315810235562,0.6841680996580294,0.03848869670110506
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,2,False,0.01,300,3,,,0.7294580070627975,0.02283713930269291,0.6933080393664375,0.03963061631979474
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,4,False,0.01,300,3,,,0.7323936741900813,0.02772002211618635,0.703090384983662,0.042092896294117686
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,1,False,0.01,300,3,,,0.7413849224627667,0.024599044595746935,0.7170702478715174,0.04490167545567777
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,2,False,0.01,300,3,,,0.7308275756179948,0.01870881393032554,0.6915990586050746,0.04683940820621234
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,4,False,0.01,300,3,,,0.7279778903731,0.019218074377120812,0.696848634265681,0.033952045183460906
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,1,False,0.01,300,3,,,0.7417042837402118,0.01971602056548646,0.7033989976405427,0.04418858738069929
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,2,False,0.01,300,3,,,0.7332105020727776,0.02404431729898697,0.6988113757362945,0.041199200567805565
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,4,False,0.01,300,3,,,0.7393213572854291,0.01962688268988066,0.7093133369356869,0.029999431681572934
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,1,False,0.01,300,3,,,0.7511807154920928,0.016786930953600586,0.7170734138841067,0.03900341949968917
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,2,False,0.01,300,3,,,0.7428343313373255,0.0207316153871454,0.7066029822509392,0.04114653521306304
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,4,False,0.01,300,3,,,0.7456410256410255,0.017234547795324084,0.7198488584508715,0.039178750819551265
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,1,False,0.01,300,4,,,0.7621004145555043,0.010936128683287919,0.7035307381634196,0.040885245640193274
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,2,False,0.01,300,4,,,0.7588023952095808,0.016467460340856187,0.7187142853040237,0.03849074086265797
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,4,False,0.01,300,4,,,0.7431291263626594,0.023422918169402857,0.7051000025815454,0.039224327900326636
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,1,False,0.01,300,4,,,0.7603132197144175,0.00899051410778715,0.6876572806689452,0.047755490522563754
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,2,False,0.01,300,4,,,0.7515430677107325,0.013887267770067997,0.6789306020134224,0.04492941433675663
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,4,False,0.01,300,4,,,0.7528389375095962,0.01930372885320746,0.700091968205681,0.049084529480740116
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,1,False,0.01,300,4,,,0.7633348687240903,0.007916782053238446,0.6908839817535045,0.056497171330170286
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,2,False,0.01,300,4,,,0.7549516351911563,0.015398798186909144,0.6690416091176256,0.046372271361042716
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,4,False,0.01,300,4,,,0.7473852295409182,0.012471495885580443,0.6661458935573282,0.03518318531365712
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,1,False,0.01,300,4,,,0.7598833103024719,0.011139136242016234,0.6530691502284506,0.07411620503861947
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,2,False,0.01,300,4,,,0.7535390756947643,0.013423565853308209,0.6378790002903985,0.08392749184952575
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,4,False,0.01,300,4,,,0.7477045908183634,0.013692518011919692,0.6446969006541464,0.04738001500291077
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,1,False,0.01,300,4,,,0.7586549976969138,0.009957320512151915,0.6498432083241736,0.0673426923255991
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,2,False,0.01,300,4,,,0.7597481959158605,0.007991502251078609,0.6475042534185146,0.05782819422741066
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,4,False,0.01,300,4,,,0.7478274220789192,0.012681695635601457,0.6152314904129216,0.06434787268250668
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,1,False,0.01,300,4,,,0.7269215415323201,0.026047145716545737,0.7026870113078411,0.052829484137061074
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,2,False,0.01,300,4,,,0.7301581452479655,0.019052714323698695,0.6950415791819328,0.030867588573827178
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,4,False,0.01,300,4,,,0.7295501305082144,0.017353153431247586,0.7023298497838003,0.02635751397136717
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,1,False,0.01,300,4,,,0.7238876093965915,0.01948341153625487,0.6904367191333571,0.04077840681398054
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,2,False,0.01,300,4,,,0.7306494702901888,0.023208466933154804,0.6935652075419994,0.04654763554545597
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,4,False,0.01,300,4,,,0.72856133886074,0.022426349437277105,0.6976603662098276,0.03638877509025355
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,1,False,0.01,300,4,,,0.7365208045447567,0.01703962688812855,0.7055960798705702,0.038356893169105274
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,2,False,0.01,300,4,,,0.726043298019346,0.019635457776665685,0.6868682591637988,0.04393285426020086
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,4,False,0.01,300,4,,,0.7286841701212958,0.022687440905272832,0.693635433559634,0.04691485261123781
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,1,False,0.01,300,4,,,0.7326454782742208,0.021222033965528932,0.6989734340992306,0.03864171847474786
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,2,False,0.01,300,4,,,0.7306494702901888,0.018418726708123487,0.7011532040466263,0.028906800007668126
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,4,False,0.01,300,4,,,0.7256932289267618,0.02396760532007139,0.6931364141913747,0.04010550590440134
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,1,False,0.01,300,4,,,0.7515983417779825,0.014167567598966936,0.7108660774703391,0.029963209638455075
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,2,False,0.01,300,4,,,0.7445478274220788,0.01960665885664243,0.7090797920427068,0.03255260014305699
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,4,False,0.01,300,4,,,0.7426623675725472,0.013936780382791825,0.7120883478942176,0.03261112757353925
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,1,False,0.01,300,8,,,0.7620267157991708,0.016043234467061736,0.7042972423289419,0.05289027756132632
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,2,False,0.01,300,8,,,0.7535943497620146,0.018619355472048568,0.7062648567621728,0.03792165455675848
data/adult.csv,25,True,0.5,0.0,False,True,1,0.01,2,False,4,False,0.01,300,8,,,0.7381053278059266,0.01680862437635706,0.6957188235499675,0.036257394982607716
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,1,False,0.01,300,8,,,0.7604851834791956,0.01083524550075559,0.672154709801389,0.05933653270873789
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,2,False,0.01,300,8,,,0.7625118992783664,0.01720971165959518,0.7079878846355924,0.048713176493501806
data/adult.csv,25,True,0.5,0.0,False,True,1,0.02,2,False,4,False,0.01,300,8,,,0.7474650698602794,0.014920793080069819,0.6898769675954219,0.03727893188168795
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,1,False,0.01,300,8,,,0.761817902656226,0.013908675632494961,0.6568114535887846,0.08418845944742227
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,2,False,0.01,300,8,,,0.7508982035928145,0.011634412696313929,0.639580908799148,0.056731596645790215
data/adult.csv,25,True,0.5,0.0,False,True,1,0.05,2,False,4,False,0.01,300,8,,,0.751672040534316,0.01787299729996244,0.6614373634087065,0.053264320201513754
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,1,False,0.01,300,8,,,0.7578136035621066,0.01053451548609939,0.6631693830449424,0.06527925535111796
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,2,False,0.01,300,8,,,0.7535145094426531,0.01024572867178114,0.6402896530531309,0.05667568826745165
data/adult.csv,25,True,0.5,0.0,False,True,1,0.1,2,False,4,False,0.01,300,8,,,0.7433563641946875,0.014963381094097991,0.6273747842624343,0.052697469473490605
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,1,False,0.01,300,8,,,0.7604544756640564,0.012623316117933442,0.6489809930672642,0.06825580329031342
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,2,False,0.01,300,8,,,0.7525564256103179,0.014388045117223556,0.6185079341081199,0.06207906416210974
data/adult.csv,25,True,0.5,0.0,False,True,1,0.2,2,False,4,False,0.01,300,8,,,0.7446890833717181,0.014449564289842174,0.6057253106468936,0.0598206848953639
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,1,False,0.01,300,8,,,0.715307845846768,0.023029510170712655,0.6790472904356212,0.029579704715614656
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,2,False,0.01,300,8,,,0.7216090895132811,0.025752112053804895,0.6861273466456989,0.034420580986610265
data/adult.csv,25,True,0.5,0.0,True,True,1,0.01,2,False,4,False,0.01,300,8,,,0.7200000000000002,0.019272029064374026,0.6844621861923964,0.035955883416572236
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,1,False,0.01,300,8,,,0.7166037156456317,0.02150092185928202,0.6680622169957551,0.04258181060516009
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,2,False,0.01,300,8,,,0.7296115461384923,0.014996892101046521,0.6989205266999057,0.02729531665056711
data/adult.csv,25,True,0.5,0.0,True,True,1,0.02,2,False,4,False,0.01,300,8,,,0.7123967449715952,0.020862234217837033,0.6663831128720099,0.04401470951244152
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,1,False,0.01,300,8,,,0.7190603408567479,0.02129809052008873,0.6793105812720788,0.039048900631286264
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,2,False,0.01,300,8,,,0.724047290035314,0.017492489043065065,0.685674770964095,0.03471239097915848
data/adult.csv,25,True,0.5,0.0,True,True,1,0.05,2,False,4,False,0.01,300,8,,,0.7236849378166744,0.020299834542242594,0.6910227020231641,0.040672370705511676
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,1,False,0.01,300,8,,,0.7293044679871028,0.01447895334054525,0.6877439046152551,0.03642691908580314
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,2,False,0.01,300,8,,,0.7316751113158299,0.022275636209561613,0.6972043405821257,0.03818301200536564
data/adult.csv,25,True,0.5,0.0,True,True,1,0.1,2,False,4,False,0.01,300,8,,,0.7150376170735453,0.01929538362191045,0.6687325199943379,0.048164456495881476
data/adult.csv,25,True,0.5,0.0,True,True,1,0.2,2,False,1,False,0.01,300,8,,,0.7369875633348688,0.019302689316226338,0.688778374891895,0.03208978626126546
